new_course_id,new_course_name,university_id,degree_id,first_valid_semester,valid_row_count,candidate_old_course_id,candidate_old_course_name,last_train_semester,train_row_count,exact_name_match,name_similarity,credits_match,course_type_match,requirement_type_match,planned_level_match,prerequisite_similarity,temporal_replacement_signal,official_mapping_evidence,candidate_score,diagnostic_status,review_reason
1277.111,نظم الزمن الحقيقي,111,29.111|48.111,20232,1,536.111,نظم الزمن الحقيقي,20213,353,True,1.0,True,True,True,True,,False,,80.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1281.111,الاتصالات التسويقية المتكاملة,111,35.111|56.111,20232,4,468.111,الاتصالات الضوئية,20213,191,False,0.6521739130434783,True,False,True,False,,False,,20.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1282.111,الاقتصاد الجزئي,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20222,373,45.111,الاقتصاد الجزئي,20213,738,True,1.0,False,False,True,True,,False,,72.0,likely_renumbered_needs_review,exact normalized name; same faculty; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1283.111,الاقتصاد الكلي,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20223,109,48.111,الاقتصاد الكلي,20213,550,True,1.0,False,False,True,True,,False,,72.0,likely_renumbered_needs_review,exact normalized name; same faculty; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1284.111,الإدارة الاستراتيجية,111,33.111|35.111|54.111,20233,3,84.111,إدارة استراتيجية,20213,177,False,0.8888888888888888,True,True,True,True,,False,,47.77777777777778,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1285.111,الإدارة الاستراتيجية للموارد البشرية,111,34.111|53.111,20221,1,93.111,الإدارة الإستراتيجية للموارد البشرية,20213,156,False,0.9722222222222222,True,True,True,True,,False,,49.44444444444444,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1288.111,الإدارة المالية,111,33.111|37.111|52.111|54.111,20233,4,47.111,الإدارة المالية,20213,602,True,1.0,False,False,False,False,,False,,55.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1290.111,التدريب والتطوير,111,34.111|53.111,20231,1,23.111,التدقيق الداخلي,20213,84,False,0.5806451612903226,True,True,True,False,,False,,25.0,genuinely_new,best historical normalized-name similarity 0.581 is below 0.60
1291.111,التدقيق الداخلي,111,36.111|55.111,20233,5,23.111,التدقيق الداخلي,20213,84,True,1.0,True,True,True,True,,False,,80.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1299.111,السلوك التنظيمي,111,33.111|34.111|53.111|54.111,20221,11,82.111,السلوك التنظيمي,20212,144,True,1.0,True,True,True,True,,False,,85.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1300.111,العلاقات العامة,111,35.111|56.111,20233,2,100.111,العلاقات العامة,20213,193,True,1.0,True,True,True,True,,False,,85.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1301.111,القيادة الإدارية,111,34.111|53.111,20231,4,70.111,مبادئ الإدارة,20213,1404,False,0.6896551724137931,False,True,False,False,,False,,15.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1303.111,المالية العامة,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20222,105,59.111,المالية العامة,20211,47,True,1.0,True,True,False,False,,False,,73.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; similarity cannot confirm equivalence without an official source
1304.111,المحاسبة الدولية,111,36.111|55.111,20232,1,16.111,المحاسبة الدولية,20212,77,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1305.111,المحاسبة الضريبية,111,36.111|55.111,20231,1,15.111,المحاسبة الضريبية,20213,117,True,1.0,True,False,True,False,,False,,70.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; similarity cannot confirm equivalence without an official source
1306.111,المصارف الاسلامية,111,37.111|52.111,20233,2,53.111,المصارف الاسلامية,20212,55,True,1.0,True,True,True,True,,False,,80.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1309.111,إحصاء الاعمال1,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20222,268,504.111,الإحصاء والاحتمالات,20213,886,False,0.7272727272727273,True,True,True,False,,False,,25.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1314.111,إدارة الأعمال الدولية,111,33.111|35.111|54.111,20232,4,46.111,الأعمال الدولية,20213,387,False,0.8333333333333334,True,True,False,False,,False,,18.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1318.111,إدارة التغيير,111,33.111|34.111|53.111|54.111,20221,8,81.111,إدارة التغيير,20212,175,True,1.0,True,True,True,True,,False,,85.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1320.111,إدارة التفاوض في الموارد البشرية,111,34.111|53.111,20232,1,73.111,إدارة الموارد البشرية,20213,958,False,0.7924528301886793,True,False,False,False,,False,,13.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1321.111,إدارة التفاوض في التسويق,111,35.111|56.111,20232,2,92.111,إدارة التفاوض,20212,164,False,0.7027027027027027,True,True,False,True,,False,,23.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1324.111,إدارة الجودة,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20223,25,72.111,إدارة الجودة,20213,557,True,1.0,False,False,False,True,,False,,65.0,likely_renumbered_needs_review,exact normalized name; same faculty; same planned level; similarity cannot confirm equivalence without an official source
1325.111,إدارة العلاقة مع الزبائن,111,35.111|56.111,20232,2,65.111,ادارة العملات الاجنبية,20212,38,False,0.6086956521739131,True,True,False,False,,False,,18.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1326.111,إدارة العمليات المصرفي,111,37.111|52.111,20232,3,54.111,ادارة عمليات التامين,20202,62,False,0.7619047619047619,True,True,True,False,,False,,25.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1327.111,إدارة العمليات والإنتاج,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20222,161,65.111,ادارة العملات الاجنبية,20212,38,False,0.7555555555555555,True,False,False,False,,False,,18.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1330.111,إدارة المشتريات,111,35.111|56.111,20233,1,418.111,إدارة المشاريع,20151,43,False,0.8275862068965517,False,True,True,False,,False,,17.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1332.111,إدارة الموارد البشرية,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20221,594,73.111,إدارة الموارد البشرية,20213,958,True,1.0,True,True,True,False,,False,,80.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; same requirement type; similarity cannot confirm equivalence without an official source
1336.111,إدارة عمليات التامين,111,37.111|52.111,20232,3,54.111,ادارة عمليات التامين,20202,62,False,0.95,True,True,True,True,,False,,49.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1339.111,إنكليزي الأعمال,111,34.111|35.111|53.111|56.111,20233,3,74.111,إنكليزي الأعمال,20212,178,True,1.0,True,True,False,False,,False,,68.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; similarity cannot confirm equivalence without an official source
1340.111,أخلاقيات الاعمال,111,34.111|53.111,20221,9,226.111,أخلاقيات المهنة,20171,101,False,0.7741935483870968,False,True,True,False,,False,,17.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1343.111,أسواق العمل,111,34.111|53.111,20232,10,175.111,اسواق مالية,20182,84,False,0.6363636363636364,True,True,True,False,,False,,25.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1346.111,بحوث العمليات,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20223,190,518.111,بحوث العمليات,20213,621,True,1.0,True,True,True,False,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; same requirement type; similarity cannot confirm equivalence without an official source
1357.111,تقييم المشروعات ودراسات الجدوى الاقتصادية,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20231,115,188.111,دراسات الجدوى الاقتصادية,20172,95,False,0.7384615384615385,True,False,False,False,,False,,18.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1363.111,حل المشكلات واتخاذ القرار,111,33.111|34.111|53.111|54.111,20231,5,198.111,مشكلات ادارية,20192,66,False,0.5263157894736842,False,False,True,True,,False,,17.0,genuinely_new,best historical normalized-name similarity 0.526 is below 0.60
1364.111,ريادة الاعمال وإدارة المشروعات الصغيرة,111,33.111|34.111|38.111|51.111|53.111|54.111,20231,1,29.111,مدخل إلى الريادة وإدارة المشروعات الصغيرة,20213,170,False,0.759493670886076,True,False,True,True,,False,,25.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1365.111,رياضيات الأعمال,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20221,638,118.111,رياضيات الأعمال,20213,1408,True,1.0,True,True,True,True,,False,,85.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1366.111,رياضيات مالية,111,37.111|52.111,20232,3,51.111,رياضيات مالية,20213,59,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1367.111,سلوك المستهلك,111,35.111|56.111,20233,3,933.111,السلوك المهني,20111,1,False,0.6923076923076923,False,True,False,False,,False,,10.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1368.111,قانون الأعمال,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20221,531,71.111,البيئة القانونية للأعمال,20213,1439,False,0.6486486486486487,True,True,True,True,,False,,35.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1369.111,قانون العمل و اتفاقيات العمل الدولية,111,34.111|53.111,20223,5,61.111,العمليات المصرفية الدولية,20212,52,False,0.6557377049180327,True,True,True,True,,False,,30.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1371.111,مبادئ الاقتصاد,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20221,168,155.111,مبادئ الادارة,20181,221,False,0.7407407407407407,False,True,False,True,,False,,20.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1372.111,مبادئ الإدارة,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20221,579,70.111,مبادئ الإدارة,20213,1404,True,1.0,False,True,True,True,,False,,77.0,likely_renumbered_needs_review,exact normalized name; same faculty; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1373.111,مبادئ الإدارة المالية,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20222,254,44.111,مبادئ الإدارة المالية,20213,1025,True,1.0,False,False,True,False,,False,,67.0,likely_renumbered_needs_review,exact normalized name; same faculty; same requirement type; similarity cannot confirm equivalence without an official source
1374.111,مبادئ التسويق,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20221,394,507.111,التسويق,20192,162,False,0.7,False,True,False,False,,False,,10.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1375.111,مبادئ المحاسبة1,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20221,656,154.111,مبادئ المحاسبة 1,20193,222,False,0.967741935483871,True,True,False,True,,False,,47.35483870967742,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1376.111,مبادئ المحاسبة2,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20222,292,2.111,مبادئ المحاسبة 2,20213,984,False,0.967741935483871,False,False,True,False,,False,,36.35483870967742,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1378.111,محاسبة المؤسسات المالية والمصرفية,111,36.111|37.111|52.111|55.111,20222,11,8.111,محاسبة المؤسسات المالية والمصرفية,20211,152,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1379.111,محاسبة إدارية,111,36.111|55.111,20231,1,7.111,محاسبة إدارية,20212,101,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1380.111,محاسبة تكاليف1,111,36.111|55.111,20231,14,179.111,محاسبة تكاليف,20201,85,False,0.9629629629629629,False,True,True,True,,False,,41.25925925925926,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1381.111,محاسبة تكاليف2,111,36.111|55.111,20232,1,179.111,محاسبة تكاليف,20201,85,False,0.9629629629629629,False,True,True,True,,False,,41.25925925925926,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1382.111,محاسبة توحيد الأعمال,111,36.111|55.111,20223,1,17.111,محاسبة توحيد الأعمال,20212,95,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1383.111,محاسبة حكومية ومؤسسات غير ربحية,111,36.111|55.111,20223,1,6.111,محاسبة حكومية  ومؤسسات غير ربحية,20212,111,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1385.111,محاسبة شركات أشخاص,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20223,104,3.111,محاسبة شركات الاشخاص,20213,383,False,0.8947368421052632,True,False,True,True,,False,,47.89473684210526,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1386.111,محاسبة مالية خاصة,111,36.111|55.111,20222,7,12.111,محاسبة مالية خاصة,20213,103,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1387.111,محاسبة متوسطة1,111,36.111|55.111,20231,17,4.111,محاسبة متوسطة I,20211,112,False,0.896551724137931,True,False,True,True,,False,,42.93103448275862,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1388.111,محاسبة متوسطة2,111,36.111|55.111,20232,1,4.111,محاسبة متوسطة I,20211,112,False,0.896551724137931,True,False,True,True,,False,,42.93103448275862,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1389.111,مشتقات مالية,111,37.111|52.111,20233,3,60.111,المشتقات المالية,20211,47,False,0.8571428571428571,True,False,False,False,,False,,30.142857142857142,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1394.111,مشروع التدريب المهني في إدارة الموارد البشرية,111,34.111|53.111,20232,1,96.111,مشروع تخرج في إدارة الموارد البشرية,20213,118,False,0.825,True,True,True,True,,False,,30.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1398.111,مشروع تخرج في المحاسبة والتدقيق,111,36.111|55.111,20233,1,25.111,مشروع  تخرج في المحاسبة والتدقيق,20213,70,True,1.0,True,True,True,True,,False,,80.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1402.111,مشكلات محاسبية معاصرة,111,36.111|55.111,20232,1,18.111,مشكلات محاسبية معاصرة,20212,104,True,1.0,True,False,True,False,,False,,70.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; similarity cannot confirm equivalence without an official source
1403.111,معايير التدقيق الدولية,111,36.111|55.111,20222,6,20.111,معايير التدقيق الدولية,20212,85,True,1.0,True,True,True,False,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; same requirement type; similarity cannot confirm equivalence without an official source
1405.111,مناهج البحث العلمي,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20232,153,171.111,منهج البحث العلمي,20183,98,False,0.9714285714285714,False,True,False,True,,False,,39.42857142857143,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1407.111,مهارات الدخول إلى سوق العمل,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20233,1,150.111,مهارات الحاسوب 1,20141,192,False,0.5581395348837209,True,False,False,True,,False,,23.0,genuinely_new,best historical normalized-name similarity 0.558 is below 0.60
1409.111,نظرية المحاسبة,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20232,52,24.111,نظرية المحاسبة,20212,84,True,1.0,True,True,False,False,,False,,73.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; similarity cannot confirm equivalence without an official source
1412.111,نظم المعلومات الإدارية,111,33.111|34.111|35.111|36.111|37.111|38.111|39.111|40.111|51.111|52.111|53.111|54.111|55.111|56.111,20222,91,545.111,نظم المعلومات الإدارية,20212,135,True,1.0,True,True,False,False,,False,,68.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; similarity cannot confirm equivalence without an official source
1418.111,نظم معلومات إدارة الموارد البشرية,111,34.111|53.111,20223,6,87.111,نظم المعلومات ومناهج البحث في إدارة الموارد البشرية,20213,147,False,0.7857142857142857,True,True,True,True,,False,,30.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1419.111,نقود ومصارف,111,33.111|37.111|52.111|54.111,20232,2,49.111,نقود ومصارف,20211,48,True,1.0,True,True,True,True,,False,,80.0,likely_renumbered_needs_review,exact normalized name; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1421.111,مهارات اللغة العربية,111,35.111|40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,854,955.111,اللغة العربية,20213,10326,False,0.7878787878787878,True,True,True,True,,False,,45.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1422.111,مهارات الحاسوب,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,686,967.111,مهارات الحاسوب,20213,9254,True,1.0,True,True,True,True,,False,,95.0,likely_renumbered_needs_review,exact normalized name; same degree; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1423.111,اللغة الإنكليزية – 1,111,35.111|40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,979,391.111,اللغة الإنكليزية 1,20142,149,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1424.111,اللغة الإنكليزية – 2,111,35.111|40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20232,471,392.111,اللغة الإنكليزية 2,20151,180,True,1.0,True,False,True,True,,False,,75.0,likely_renumbered_needs_review,exact normalized name; same credits; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1425.111,مدخل الى القانون,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,185,1019.111,مدخل الى القانون,20213,4065,True,1.0,True,True,True,True,,False,,95.0,likely_renumbered_needs_review,exact normalized name; same degree; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1426.111,علم الاجتماع,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,87,1018.111,علم اجتماع,20213,2831,False,0.9090909090909091,True,True,True,True,,False,,63.18181818181818,likely_renumbered_needs_review,same degree; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1427.111,مهارات التفكير والبحث العلمي,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,26,567.111,التفكير العلمي,20123,81,False,0.6666666666666666,True,True,False,True,,False,,28.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1428.111,اساسيات الإدارة ومهاراتها,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,41,95.111,اتخاذ القرار وإدارة الأزمات,20213,141,False,0.5384615384615384,False,True,False,True,,False,,20.0,genuinely_new,best historical normalized-name similarity 0.538 is below 0.60
1429.111,علم البيئة,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,308,1021.111,علم البيئة,20213,6026,True,1.0,True,True,True,True,,False,,95.0,likely_renumbered_needs_review,exact normalized name; same degree; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1430.111,اللغة الانكليزية - 3,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,3,1015.111,اللغة الانكليزية 3,20213,912,True,1.0,True,True,True,True,,False,,85.0,likely_renumbered_needs_review,exact normalized name; same faculty; same credits; same course type; same requirement type; same planned level; similarity cannot confirm equivalence without an official source
1431.111,لغة أجنبية حية ثانية - فرنسية,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20231,2,1017.111,لغة اجنبية حية (ثانية),20212,1752,False,0.8085106382978723,True,True,True,True,,False,,35.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
1433.111,لغة أجنبية حية ثانية - ألمانية,111,40.111|41.111|42.111|44.111|45.111|46.111|47.111|48.111|49.111|50.111|51.111|52.111|53.111|54.111|55.111|56.111|57.111|58.111|59.111|60.111|61.111|64.111|65.111,20232,1,1017.111,لغة اجنبية حية (ثانية),20212,1752,False,0.7916666666666666,True,True,True,True,,False,,35.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
447.111,الذكاء الصنعي المتقدم,111,4.111,20221,10,62.111,الادارة المالية المتقدمة,20213,33,False,0.6666666666666666,True,False,True,True,,False,,25.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
489.111,الآلات الكهربائية,111,5.111|6.111,20221,84,427.111,الدارات الكهربائية 1,20212,385,False,0.8108108108108109,True,True,False,False,,False,,33.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
492.111,بنيان الحواسيب المتقدم,111,5.111,20231,8,510.111,بنيان الحواسيب,20213,1165,False,0.7777777777777778,True,False,False,False,,False,,28.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
99.111,سلوك المستهلك,111,7.111,20221,46,933.111,السلوك المهني,20111,1,False,0.6923076923076923,False,True,False,False,,False,,10.0,unresolved,"plausible content match exists, but structural/temporal evidence is insufficient or conflicting; human review required"
